,datasessao,texto_acordao,idcomposicaopauta,idvoto,idvotopauta,year,ner_decisao
6503,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",113814,38576,38576.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6504,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",113815,38588,38588.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6505,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas - MPC e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de pensão, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no inciso III do art. 71 da Constituição da República, c/c inciso III do art. 53 da Constituição Estadual, c/c inciso III do art. 1º da Lei Complementar nº 464/2012.",113817,38447,38447.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6506,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas - MPC e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de pensão, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no inciso III do art. 71 da Constituição da República, c/c inciso III do art. 53 da Constituição Estadual, c/c inciso III do art. 1º da Lei Complementar nº 464/2012.",113818,38434,38434.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6507,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",113819,38579,38579.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6508,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",113820,38516,38516.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6509,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Instrutivo e com o Parecer do Ministério Público de Contas, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato aposentador, consoante os efeitos da decisão exarada pelo STF nos autos do RE n. 636.553-RS (Tema nº 445 de Repercussão Geral), nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",113821,38587,38587.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6510,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, alinhado ao posicionamento do Corpo Técnico e do Ministério Público de Contas e acolhendo integralmente o voto proposto pelo Conselheiro Relator, julgar: 

a)	REGISTRO DO ATO DE ADMISSÃO, em razão do cumprimento de todos os requisitos exigidos pela legislação, nos termos do art. 71, inciso III da Constituição Federal e 53, inciso III da Constituição Estadual bem como nos termos da Súmula nº 26 deste Tribunal de Contas e arts. 1º, inc. III e 95, inc. I, da Lei Complementar Estadual nº 464/12.

Deverá ser realizada apenas a publicação desta Decisão no Diário Oficial doTCE/RN, tendo em vista que não se faz presente quaisquer das situações elencadas no art. 47, parágrafo único, da LCE nº464/2012.

",113828,38691,38691.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6511,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, alinhado ao posicionamento do Corpo Técnico e do Ministério Público de Contas e acolhendo integralmente o voto proposto pelo Conselheiro Relator, julgar: 
 a)	REGISTRO DO ATO DE ADMISSÃO, em razão do cumprimento de todos os requisitos exigidos pela legislação, nos termos do art. 1º, inc. III da Lei Complementar Estadual nº 464/12.

Deverá ser realizada apenas a publicação desta Decisão no Diário Oficial do TCE/RN, tendo em vista que não se faz presente quaisquer das situações elencadas no art. 47, parágrafo único, da LCE nº 464/2012.
",113829,38686,38686.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6512,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, proponho aos Excelentíssimos Conselheiros, alinhado ao posicionamento do Corpo Técnico e do Ministério Público de Contas e acolhendo integralmente o voto proposto pelo Conselheiro Relator, julgar:
 
a)	REGISTRO DO ATO DE ADMISSÃO, em razão do cumprimento de todos os requisitos exigidos pela legislação, nos termos do art. 1º, inc. III da Lei Complementar Estadual nº 464/12.

 Deverá ser realizada apenas a publicação desta Decisão no Diário Oficial do TCE/RN, tendo em vista que não se faz presente quaisquer das situações elencadas no art. 47, parágrafo único, da LCE nº 464/2012.
",113830,38689,38689.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6513,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, alinhado ao posicionamento do Corpo Técnico e do Ministério Público de Contas e acolhendo integralmente o voto proposto pelo Conselheiro Relator, julgar:
 
a)	REGISTRO DO ATO DE ADMISSÃO, em razão do cumprimento de todos os requisitos exigidos pela legislação, nos termos do art. 1º, inc. III da Lei Complementar Estadual nº 464/12.

Deverá ser realizada apenas a publicação desta Decisão no Diário Oficial do TCE/RN, tendo em vista que não se faz presente quaisquer das situações elencadas no art. 47, parágrafo único, da LCE nº464/2012.",113831,38687,38687.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6514,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, alinhado ao posicionamento do Corpo Técnico e do Ministério Público de Contas e acolhendo integralmente o voto proposto pelo Conselheiro Relator, julgar:

a)	REGISTRO DO ATO DE ADMISSÃO, em razão do cumprimento de todos os requisitos exigidos pela legislação, nos termos do art. 71, inciso III da Constituição Federal e 53, inciso III da Constituição Estadual bem como nos termos da Súmula nº 26 deste Tribunal de Contas e arts. 1º, inc. III e 95, inc. I, da Lei Complementar Estadual nº 464/12.

Deverá ser realizada apenas a publicação desta Decisão no Diário Oficial doTCE/RN, tendo em vista que não se faz presente quaisquer das situações elencadas no art. 47, parágrafo único, da LCE nº464/2012.
",113832,38690,38690.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6515,2024-02-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, alinhado ao posicionamento do Corpo Técnico e do Ministério Público de Contas e acolhendo integralmente o voto proposto pelo Conselheiro Relator, julgar:
 
a)	REGISTRO DO ATO DE ADMISSÃO, em razão do cumprimento de todos os requisitos exigidos pela legislação, nos termos do art. 71, inciso III da Constituição Federal e 53, inciso III da Constituição Estadual bem como nos termos da Súmula nº 26 deste Tribunal de Contas e arts. 1º, inc. III e 95, inc. I, da Lei Complementar Estadual nº 464/12.

Deverá ser realizada apenas a publicação desta Decisão no Diário Oficial doTCE/RN, tendo em vista que não se faz presente quaisquer das situações elencadas no art. 47, parágrafo único, da LCE nº464/2012.
",113833,38688,38688.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6516,2024-02-22 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado do Rio Grande do Norte, na 09ª sessão ordinária, por unanimidade, acolhendo a proposição do relator, julgar pelo sorteio, a cargo da Diretoria de Expediente – DE, de Relator único, que presidirá a instrução até o julgamento definitivo do presente feito, nos termos do §4º do art. 177 do Regimento Interno desta Corte.
Após o sorteio e devida distribuição, os autos devem ser encaminhados ao Relator. ",113853,38724,38724.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6517,2024-02-29 00:00:00.000,"Vistos, relatados e discutidos estes autos, filiando-se ao entendimento ministerial, tendo em vista a prescrição, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição e o conseqüente arquivamento dos autos, esgotada a pretensão punitiva desta Corte de Contas, conforme o art. 111 da Lei Complementar n.º 464/2012 c/c art. 434 da Resolução n.º 009/2012. ",113854,38729,38729.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6518,2024-02-29 00:00:00.000,"Vistos, relatados e discutidos estes autos, concordando parcialmente com o posicionamento da Douta Procuradoria e tendo em vista a prescrição e aplicação do Tema 899 do STF, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição e o conseqüente arquivamento dos autos, esgotada a pretensão punitiva desta Corte de Contas, conforme o art. 111 da Lei Complementar n.º 464/2012 c/c art. 434 da Resolução n.º 009/2012, e Tema 899-STF. 
Por fim, pelo envio de cópias integrais do caderno processual ao Ministério Público Estadual, para conhecimento e adoção de providências que entender pertinentes.",113855,38730,38730.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6519,2024-02-29 00:00:00.000,"Vistos, relatados e discutidos estes autos, concordando parcialmente com o Parecer Ministerial Especial e tendo em vista a prescrição e aplicação do Tema 899 do STF, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da prescrição e o conseqüente arquivamento dos autos, esgotada a pretensão punitiva desta Corte de Contas, conforme o art. 111 da Lei Complementar n.º 464/2012 c/c art. 434 da Resolução n.º 009/2012, e Tema 899-STF.
Por fim, pelo envio de cópias integrais do caderno processual ao Ministério Público Estadual, para conhecimento e adoção de providências que entender pertinentes.",113856,38728,38728.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6520,2024-02-29 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo a manifestação emanadas pelo corpo técnico e Ministério Público Especial, concordando integralmente o voto do Conselheiro Relator, julgar pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",113860,38560,38560.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
6521,2024-02-29 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo a manifestação emanadas pelo corpo técnico e Ministério Público Especial, concordando integralmente o voto do Conselheiro Relator, julgar pelo registro do ato aposentador e da despesa dele decorrente, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",113861,38676,38676.0,2024,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
